0, 2327, 1594653674215, 1594653676542
1, 47, 1594653676543, 1594653676590
2, 40, 1594653676590, 1594653676630
3, 29, 1594653676630, 1594653676659
4, 40, 1594653676659, 1594653676699
5, 23, 1594653676699, 1594653676722
6, 30, 1594653676722, 1594653676752
7, 37, 1594653676752, 1594653676789
8, 37, 1594653676789, 1594653676826
9, 33, 1594653676826, 1594653676859
10, 25, 1594653676859, 1594653676884
11, 28, 1594653676884, 1594653676912
12, 31, 1594653676912, 1594653676943
13, 25, 1594653676943, 1594653676968
14, 26, 1594653676968, 1594653676994
15, 29, 1594653676994, 1594653677023
16, 22, 1594653677023, 1594653677045
17, 28, 1594653677045, 1594653677073
18, 30, 1594653677073, 1594653677103
19, 28, 1594653677103, 1594653677131
20, 28, 1594653677131, 1594653677159
21, 25, 1594653677159, 1594653677184
22, 28, 1594653677184, 1594653677212
23, 29, 1594653677212, 1594653677241
24, 21, 1594653677241, 1594653677262
25, 19, 1594653677262, 1594653677281
26, 17, 1594653677281, 1594653677298
27, 22, 1594653677298, 1594653677320
28, 18, 1594653677320, 1594653677338
29, 22, 1594653677338, 1594653677360
30, 23, 1594653677360, 1594653677383
31, 25, 1594653677383, 1594653677408
32, 18, 1594653677408, 1594653677426
33, 21, 1594653677426, 1594653677447
34, 17, 1594653677447, 1594653677464
35, 18, 1594653677464, 1594653677482
36, 23, 1594653677482, 1594653677505
37, 20, 1594653677505, 1594653677525
38, 19, 1594653677525, 1594653677544
39, 14, 1594653677544, 1594653677558
40, 19, 1594653677558, 1594653677577
41, 22, 1594653677577, 1594653677599
42, 28, 1594653677599, 1594653677627
43, 15, 1594653677627, 1594653677642
44, 21, 1594653677642, 1594653677663
45, 20, 1594653677663, 1594653677683
46, 14, 1594653677683, 1594653677697
47, 22, 1594653677697, 1594653677719
48, 31, 1594653677719, 1594653677750
49, 9, 1594653677750, 1594653677759
50, 19, 1594653677759, 1594653677778
51, 14, 1594653677778, 1594653677792
52, 9, 1594653677792, 1594653677801
53, 8, 1594653677801, 1594653677809
54, 10, 1594653677809, 1594653677819
55, 17, 1594653677819, 1594653677836
56, 10, 1594653677836, 1594653677846
57, 9, 1594653677846, 1594653677855
58, 9, 1594653677855, 1594653677864
59, 11, 1594653677864, 1594653677875
60, 19, 1594653677875, 1594653677894
61, 10, 1594653677894, 1594653677904
62, 10, 1594653677904, 1594653677914
63, 17, 1594653677914, 1594653677931
64, 9, 1594653677931, 1594653677940
65, 9, 1594653677940, 1594653677949
66, 9, 1594653677949, 1594653677958
67, 10, 1594653677958, 1594653677968
68, 16, 1594653677968, 1594653677984
69, 9, 1594653677984, 1594653677993
70, 9, 1594653677993, 1594653678002
71, 9, 1594653678002, 1594653678011
72, 10, 1594653678011, 1594653678021
73, 9, 1594653678021, 1594653678030
74, 16, 1594653678030, 1594653678046
75, 11, 1594653678046, 1594653678057
76, 12, 1594653678058, 1594653678070
77, 9, 1594653678070, 1594653678079
78, 9, 1594653678079, 1594653678088
79, 9, 1594653678088, 1594653678097
80, 9, 1594653678097, 1594653678106
81, 9, 1594653678106, 1594653678115
82, 17, 1594653678115, 1594653678132
83, 10, 1594653678132, 1594653678142
84, 9, 1594653678142, 1594653678151
85, 11, 1594653678151, 1594653678162
86, 11, 1594653678162, 1594653678173
87, 11, 1594653678173, 1594653678184
88, 17, 1594653678184, 1594653678201
89, 9, 1594653678201, 1594653678210
90, 9, 1594653678210, 1594653678219
91, 8, 1594653678219, 1594653678227
92, 9, 1594653678227, 1594653678236
93, 8, 1594653678236, 1594653678244
94, 14, 1594653678244, 1594653678258
95, 9, 1594653678258, 1594653678267
96, 19, 1594653678267, 1594653678286
97, 9, 1594653678286, 1594653678295
98, 9, 1594653678295, 1594653678304
99, 20, 1594653678304, 1594653678324
100, 12, 1594653678324, 1594653678336
101, 16, 1594653678336, 1594653678352
102, 17, 1594653678352, 1594653678369
103, 18, 1594653678369, 1594653678387
104, 14, 1594653678387, 1594653678401
105, 9, 1594653678401, 1594653678410
106, 9, 1594653678410, 1594653678419
107, 13, 1594653678419, 1594653678432
108, 9, 1594653678432, 1594653678441
109, 21, 1594653678441, 1594653678462
110, 14, 1594653678462, 1594653678476
111, 9, 1594653678476, 1594653678485
112, 10, 1594653678485, 1594653678495
113, 9, 1594653678495, 1594653678504
114, 11, 1594653678504, 1594653678515
115, 15, 1594653678515, 1594653678530
116, 9, 1594653678530, 1594653678539
117, 10, 1594653678539, 1594653678549
118, 9, 1594653678549, 1594653678558
119, 9, 1594653678558, 1594653678567
120, 12, 1594653678567, 1594653678579
121, 17, 1594653678579, 1594653678596
122, 9, 1594653678596, 1594653678605
123, 9, 1594653678605, 1594653678614
124, 8, 1594653678614, 1594653678622
125, 12, 1594653678622, 1594653678634
126, 9, 1594653678634, 1594653678643
127, 28, 1594653678643, 1594653678671
128, 11, 1594653678671, 1594653678682
129, 9, 1594653678682, 1594653678691
130, 8, 1594653678691, 1594653678699
131, 9, 1594653678699, 1594653678708
132, 8, 1594653678708, 1594653678716
133, 16, 1594653678716, 1594653678732
134, 8, 1594653678732, 1594653678740
135, 10, 1594653678740, 1594653678750
136, 9, 1594653678750, 1594653678759
137, 9, 1594653678759, 1594653678768
138, 8, 1594653678768, 1594653678776
139, 17, 1594653678776, 1594653678793
140, 13, 1594653678793, 1594653678806
141, 9, 1594653678806, 1594653678815
142, 15, 1594653678815, 1594653678830
143, 12, 1594653678830, 1594653678842
144, 16, 1594653678842, 1594653678858
145, 8, 1594653678858, 1594653678866
146, 10, 1594653678866, 1594653678876
147, 9, 1594653678876, 1594653678885
148, 8, 1594653678885, 1594653678893
149, 8, 1594653678893, 1594653678901
150, 9, 1594653678901, 1594653678910
151, 15, 1594653678910, 1594653678925
152, 9, 1594653678925, 1594653678934
153, 8, 1594653678934, 1594653678942
154, 9, 1594653678942, 1594653678951
155, 9, 1594653678951, 1594653678960
156, 9, 1594653678960, 1594653678969
157, 17, 1594653678969, 1594653678986
158, 9, 1594653678986, 1594653678995
159, 9, 1594653678995, 1594653679004
160, 9, 1594653679004, 1594653679013
161, 9, 1594653679013, 1594653679022
162, 14, 1594653679022, 1594653679036
163, 18, 1594653679036, 1594653679054
164, 17, 1594653679054, 1594653679071
165, 9, 1594653679071, 1594653679080
166, 12, 1594653679080, 1594653679092
167, 8, 1594653679092, 1594653679100
168, 10, 1594653679100, 1594653679110
169, 11, 1594653679110, 1594653679121
170, 17, 1594653679121, 1594653679138
171, 10, 1594653679138, 1594653679148
172, 8, 1594653679148, 1594653679156
173, 10, 1594653679157, 1594653679167
174, 10, 1594653679167, 1594653679177
175, 9, 1594653679177, 1594653679186
176, 8, 1594653679186, 1594653679194
177, 8, 1594653679194, 1594653679202
178, 17, 1594653679202, 1594653679219
179, 9, 1594653679219, 1594653679228
180, 9, 1594653679228, 1594653679237
181, 8, 1594653679237, 1594653679245
182, 10, 1594653679245, 1594653679255
183, 8, 1594653679255, 1594653679263
184, 21, 1594653679263, 1594653679284
185, 9, 1594653679284, 1594653679293
186, 11, 1594653679293, 1594653679304
187, 9, 1594653679304, 1594653679313
188, 9, 1594653679313, 1594653679322
189, 11, 1594653679322, 1594653679333
190, 10, 1594653679333, 1594653679343
191, 28, 1594653679343, 1594653679371
192, 10, 1594653679371, 1594653679381
193, 9, 1594653679381, 1594653679390
194, 8, 1594653679390, 1594653679398
195, 9, 1594653679398, 1594653679407
196, 14, 1594653679407, 1594653679421
197, 16, 1594653679421, 1594653679437
198, 15, 1594653679437, 1594653679452
199, 9, 1594653679452, 1594653679461
200, 8, 1594653679461, 1594653679469
201, 9, 1594653679469, 1594653679478
202, 8, 1594653679478, 1594653679486
203, 8, 1594653679486, 1594653679494
204, 17, 1594653679494, 1594653679511
