0, 2264, 1594653755758, 1594653758022
1, 48, 1594653758022, 1594653758070
2, 37, 1594653758070, 1594653758107
3, 31, 1594653758107, 1594653758138
4, 40, 1594653758138, 1594653758178
5, 34, 1594653758178, 1594653758212
6, 24, 1594653758212, 1594653758236
7, 77, 1594653758236, 1594653758313
8, 29, 1594653758313, 1594653758342
9, 39, 1594653758342, 1594653758381
10, 30, 1594653758381, 1594653758411
11, 27, 1594653758411, 1594653758438
12, 42, 1594653758438, 1594653758480
13, 26, 1594653758480, 1594653758506
14, 29, 1594653758506, 1594653758535
15, 43, 1594653758535, 1594653758578
16, 27, 1594653758578, 1594653758605
17, 29, 1594653758605, 1594653758634
18, 29, 1594653758634, 1594653758663
19, 35, 1594653758663, 1594653758698
20, 22, 1594653758698, 1594653758720
21, 23, 1594653758720, 1594653758743
22, 19, 1594653758743, 1594653758762
23, 21, 1594653758763, 1594653758784
24, 21, 1594653758784, 1594653758805
25, 21, 1594653758805, 1594653758826
26, 28, 1594653758826, 1594653758854
27, 20, 1594653758854, 1594653758874
28, 19, 1594653758874, 1594653758893
29, 19, 1594653758893, 1594653758912
30, 20, 1594653758912, 1594653758932
31, 14, 1594653758932, 1594653758946
32, 22, 1594653758946, 1594653758968
33, 19, 1594653758968, 1594653758987
34, 24, 1594653758987, 1594653759011
35, 16, 1594653759011, 1594653759027
36, 11, 1594653759027, 1594653759038
37, 15, 1594653759038, 1594653759053
38, 20, 1594653759053, 1594653759073
39, 15, 1594653759073, 1594653759088
40, 17, 1594653759088, 1594653759105
41, 10, 1594653759105, 1594653759115
42, 13, 1594653759115, 1594653759128
43, 10, 1594653759128, 1594653759138
44, 10, 1594653759138, 1594653759148
45, 9, 1594653759148, 1594653759157
46, 17, 1594653759157, 1594653759174
47, 12, 1594653759174, 1594653759186
48, 9, 1594653759186, 1594653759195
49, 13, 1594653759195, 1594653759208
50, 9, 1594653759208, 1594653759217
51, 20, 1594653759217, 1594653759237
52, 13, 1594653759237, 1594653759250
53, 31, 1594653759250, 1594653759281
54, 14, 1594653759281, 1594653759295
55, 20, 1594653759295, 1594653759315
56, 18, 1594653759315, 1594653759333
57, 9, 1594653759333, 1594653759342
58, 16, 1594653759342, 1594653759358
59, 11, 1594653759358, 1594653759369
60, 9, 1594653759369, 1594653759378
61, 9, 1594653759378, 1594653759387
62, 9, 1594653759387, 1594653759396
63, 15, 1594653759397, 1594653759412
64, 9, 1594653759412, 1594653759421
65, 9, 1594653759421, 1594653759430
66, 16, 1594653759430, 1594653759446
67, 10, 1594653759446, 1594653759456
68, 8, 1594653759456, 1594653759464
69, 10, 1594653759464, 1594653759474
70, 8, 1594653759474, 1594653759482
71, 9, 1594653759482, 1594653759491
72, 16, 1594653759491, 1594653759507
73, 8, 1594653759508, 1594653759516
74, 9, 1594653759516, 1594653759525
75, 11, 1594653759525, 1594653759536
76, 12, 1594653759536, 1594653759548
77, 9, 1594653759548, 1594653759557
78, 9, 1594653759557, 1594653759566
79, 16, 1594653759566, 1594653759582
80, 10, 1594653759582, 1594653759592
81, 9, 1594653759592, 1594653759601
82, 10, 1594653759601, 1594653759611
83, 10, 1594653759611, 1594653759621
84, 16, 1594653759621, 1594653759637
85, 12, 1594653759637, 1594653759649
86, 9, 1594653759649, 1594653759658
87, 9, 1594653759658, 1594653759667
88, 9, 1594653759667, 1594653759676
89, 8, 1594653759676, 1594653759684
90, 9, 1594653759684, 1594653759693
91, 9, 1594653759693, 1594653759702
92, 17, 1594653759702, 1594653759719
93, 8, 1594653759719, 1594653759727
94, 14, 1594653759727, 1594653759741
95, 12, 1594653759741, 1594653759753
96, 9, 1594653759753, 1594653759762
97, 17, 1594653759762, 1594653759779
98, 9, 1594653759779, 1594653759788
99, 23, 1594653759788, 1594653759811
100, 14, 1594653759811, 1594653759825
101, 9, 1594653759825, 1594653759834
102, 15, 1594653759834, 1594653759849
103, 18, 1594653759849, 1594653759867
104, 15, 1594653759867, 1594653759882
105, 17, 1594653759882, 1594653759899
106, 8, 1594653759899, 1594653759907
107, 9, 1594653759907, 1594653759916
108, 9, 1594653759916, 1594653759925
109, 17, 1594653759925, 1594653759942
110, 19, 1594653759942, 1594653759961
111, 10, 1594653759961, 1594653759971
112, 9, 1594653759971, 1594653759980
113, 11, 1594653759980, 1594653759991
114, 10, 1594653759991, 1594653760001
115, 8, 1594653760001, 1594653760009
116, 10, 1594653760009, 1594653760019
117, 9, 1594653760019, 1594653760028
118, 18, 1594653760028, 1594653760046
119, 8, 1594653760046, 1594653760054
120, 12, 1594653760054, 1594653760066
121, 9, 1594653760066, 1594653760075
122, 9, 1594653760075, 1594653760084
123, 9, 1594653760084, 1594653760093
124, 16, 1594653760093, 1594653760109
125, 12, 1594653760109, 1594653760121
126, 10, 1594653760121, 1594653760131
127, 27, 1594653760131, 1594653760158
128, 11, 1594653760158, 1594653760169
129, 9, 1594653760169, 1594653760178
130, 8, 1594653760178, 1594653760186
131, 17, 1594653760186, 1594653760203
132, 8, 1594653760203, 1594653760211
133, 8, 1594653760211, 1594653760219
134, 9, 1594653760219, 1594653760228
135, 10, 1594653760228, 1594653760238
136, 8, 1594653760238, 1594653760246
137, 17, 1594653760246, 1594653760263
138, 8, 1594653760263, 1594653760271
139, 9, 1594653760271, 1594653760280
140, 11, 1594653760280, 1594653760291
141, 9, 1594653760291, 1594653760300
142, 15, 1594653760300, 1594653760315
143, 12, 1594653760315, 1594653760327
144, 17, 1594653760327, 1594653760344
145, 8, 1594653760344, 1594653760352
146, 9, 1594653760352, 1594653760361
147, 9, 1594653760361, 1594653760370
148, 9, 1594653760370, 1594653760379
149, 8, 1594653760379, 1594653760387
150, 17, 1594653760387, 1594653760404
151, 9, 1594653760404, 1594653760413
152, 8, 1594653760413, 1594653760421
153, 9, 1594653760421, 1594653760430
154, 8, 1594653760430, 1594653760438
155, 10, 1594653760438, 1594653760448
156, 8, 1594653760448, 1594653760456
157, 17, 1594653760456, 1594653760473
158, 10, 1594653760473, 1594653760483
159, 9, 1594653760483, 1594653760492
160, 10, 1594653760492, 1594653760502
161, 9, 1594653760502, 1594653760511
162, 13, 1594653760511, 1594653760524
163, 21, 1594653760524, 1594653760545
164, 8, 1594653760545, 1594653760553
165, 9, 1594653760553, 1594653760562
166, 12, 1594653760562, 1594653760574
167, 8, 1594653760574, 1594653760582
168, 9, 1594653760582, 1594653760591
169, 13, 1594653760591, 1594653760604
170, 16, 1594653760604, 1594653760620
171, 9, 1594653760620, 1594653760629
172, 8, 1594653760629, 1594653760637
173, 10, 1594653760637, 1594653760647
174, 9, 1594653760647, 1594653760656
175, 15, 1594653760656, 1594653760671
176, 8, 1594653760671, 1594653760679
177, 9, 1594653760679, 1594653760688
178, 9, 1594653760688, 1594653760697
179, 10, 1594653760697, 1594653760707
180, 9, 1594653760707, 1594653760716
181, 9, 1594653760716, 1594653760725
182, 19, 1594653760725, 1594653760744
183, 9, 1594653760744, 1594653760753
184, 14, 1594653760753, 1594653760767
185, 10, 1594653760767, 1594653760777
186, 10, 1594653760777, 1594653760787
187, 10, 1594653760787, 1594653760797
188, 17, 1594653760797, 1594653760814
189, 10, 1594653760814, 1594653760824
190, 12, 1594653760824, 1594653760836
191, 18, 1594653760836, 1594653760854
192, 10, 1594653760854, 1594653760864
193, 9, 1594653760864, 1594653760873
194, 9, 1594653760873, 1594653760882
195, 9, 1594653760882, 1594653760891
196, 23, 1594653760891, 1594653760914
197, 9, 1594653760914, 1594653760923
198, 15, 1594653760923, 1594653760938
199, 9, 1594653760939, 1594653760948
200, 9, 1594653760948, 1594653760957
201, 17, 1594653760957, 1594653760974
202, 9, 1594653760974, 1594653760983
203, 9, 1594653760983, 1594653760992
204, 9, 1594653760992, 1594653761001
205, 10, 1594653761001, 1594653761011
206, 9, 1594653761011, 1594653761020
207, 8, 1594653761020, 1594653761028
208, 16, 1594653761028, 1594653761044
209, 8, 1594653761044, 1594653761052
210, 8, 1594653761052, 1594653761060
211, 8, 1594653761060, 1594653761068
212, 9, 1594653761068, 1594653761077
213, 9, 1594653761077, 1594653761086
214, 16, 1594653761086, 1594653761102
215, 8, 1594653761102, 1594653761110
216, 9, 1594653761110, 1594653761119
217, 8, 1594653761119, 1594653761127
218, 9, 1594653761127, 1594653761136
219, 9, 1594653761136, 1594653761145
220, 15, 1594653761145, 1594653761160
221, 14, 1594653761160, 1594653761174
222, 18, 1594653761174, 1594653761192
223, 11, 1594653761192, 1594653761203
224, 9, 1594653761203, 1594653761212
225, 10, 1594653761212, 1594653761222
226, 10, 1594653761222, 1594653761232
227, 9, 1594653761232, 1594653761241
228, 20, 1594653761241, 1594653761261
229, 10, 1594653761261, 1594653761271
230, 13, 1594653761272, 1594653761285
231, 9, 1594653761285, 1594653761294
232, 8, 1594653761294, 1594653761302
233, 9, 1594653761302, 1594653761311
234, 9, 1594653761311, 1594653761320
235, 17, 1594653761320, 1594653761337
236, 8, 1594653761337, 1594653761345
237, 9, 1594653761345, 1594653761354
238, 9, 1594653761354, 1594653761363
239, 8, 1594653761363, 1594653761371
240, 9, 1594653761371, 1594653761380
241, 17, 1594653761380, 1594653761397
242, 9, 1594653761397, 1594653761406
243, 9, 1594653761406, 1594653761415
244, 8, 1594653761415, 1594653761423
245, 13, 1594653761423, 1594653761436
246, 8, 1594653761436, 1594653761444
247, 10, 1594653761444, 1594653761454
248, 18, 1594653761454, 1594653761472
249, 10, 1594653761472, 1594653761482
250, 10, 1594653761482, 1594653761492
251, 10, 1594653761492, 1594653761502
252, 9, 1594653761502, 1594653761511
253, 18, 1594653761511, 1594653761529
254, 10, 1594653761529, 1594653761539
255, 28, 1594653761539, 1594653761567
256, 19, 1594653761567, 1594653761586
257, 22, 1594653761586, 1594653761608
258, 16, 1594653761608, 1594653761624
259, 18, 1594653761624, 1594653761642
260, 27, 1594653761642, 1594653761669
261, 13, 1594653761669, 1594653761682
262, 9, 1594653761682, 1594653761691
263, 8, 1594653761691, 1594653761699
264, 9, 1594653761699, 1594653761708
265, 11, 1594653761708, 1594653761719
266, 17, 1594653761719, 1594653761736
267, 8, 1594653761736, 1594653761744
268, 9, 1594653761744, 1594653761753
269, 8, 1594653761753, 1594653761761
270, 9, 1594653761761, 1594653761770
271, 8, 1594653761770, 1594653761778
272, 9, 1594653761778, 1594653761787
273, 8, 1594653761787, 1594653761795
274, 17, 1594653761795, 1594653761812
275, 10, 1594653761812, 1594653761822
276, 8, 1594653761822, 1594653761830
277, 9, 1594653761830, 1594653761839
278, 8, 1594653761839, 1594653761847
279, 16, 1594653761847, 1594653761863
280, 8, 1594653761863, 1594653761871
281, 9, 1594653761871, 1594653761880
282, 8, 1594653761880, 1594653761888
283, 8, 1594653761888, 1594653761896
284, 8, 1594653761896, 1594653761904
285, 13, 1594653761904, 1594653761917
286, 31, 1594653761917, 1594653761948
287, 12, 1594653761948, 1594653761960
288, 9, 1594653761960, 1594653761969
289, 8, 1594653761969, 1594653761977
290, 19, 1594653761978, 1594653761997
291, 17, 1594653761997, 1594653762014
292, 29, 1594653762014, 1594653762043
293, 16, 1594653762043, 1594653762059
294, 17, 1594653762059, 1594653762076
295, 16, 1594653762076, 1594653762092
296, 20, 1594653762092, 1594653762112
297, 16, 1594653762112, 1594653762128
298, 16, 1594653762128, 1594653762144
299, 24, 1594653762144, 1594653762168
300, 18, 1594653762168, 1594653762186
301, 16, 1594653762186, 1594653762202
302, 21, 1594653762202, 1594653762223
303, 15, 1594653762223, 1594653762238
304, 16, 1594653762238, 1594653762254
305, 29, 1594653762254, 1594653762283
306, 17, 1594653762283, 1594653762300
307, 17, 1594653762300, 1594653762317
308, 13, 1594653762317, 1594653762330
309, 22, 1594653762330, 1594653762352
310, 12, 1594653762352, 1594653762364
311, 20, 1594653762364, 1594653762384
312, 28, 1594653762384, 1594653762412
313, 14, 1594653762412, 1594653762426
314, 20, 1594653762426, 1594653762446
315, 19, 1594653762446, 1594653762465
316, 20, 1594653762465, 1594653762485
317, 17, 1594653762485, 1594653762502
318, 44, 1594653762502, 1594653762546
319, 26, 1594653762546, 1594653762572
320, 13, 1594653762572, 1594653762585
321, 18, 1594653762585, 1594653762603
322, 16, 1594653762604, 1594653762620
323, 14, 1594653762620, 1594653762634
324, 17, 1594653762634, 1594653762651
325, 25, 1594653762651, 1594653762676
326, 17, 1594653762676, 1594653762693
327, 13, 1594653762693, 1594653762706
328, 16, 1594653762706, 1594653762722
329, 21, 1594653762722, 1594653762743
330, 15, 1594653762743, 1594653762758
331, 28, 1594653762758, 1594653762786
332, 16, 1594653762786, 1594653762802
333, 17, 1594653762802, 1594653762819
334, 16, 1594653762819, 1594653762835
335, 17, 1594653762835, 1594653762852
336, 16, 1594653762852, 1594653762868
337, 17, 1594653762868, 1594653762885
338, 31, 1594653762885, 1594653762916
339, 12, 1594653762916, 1594653762928
340, 20, 1594653762928, 1594653762948
341, 13, 1594653762948, 1594653762961
342, 21, 1594653762961, 1594653762982
343, 13, 1594653762982, 1594653762995
344, 34, 1594653762995, 1594653763029
345, 13, 1594653763029, 1594653763042
346, 17, 1594653763042, 1594653763059
347, 9, 1594653763059, 1594653763068
348, 8, 1594653763068, 1594653763076
349, 9, 1594653763076, 1594653763085
350, 8, 1594653763085, 1594653763093
351, 16, 1594653763093, 1594653763109
352, 8, 1594653763109, 1594653763117
353, 10, 1594653763117, 1594653763127
354, 9, 1594653763127, 1594653763136
355, 10, 1594653763136, 1594653763146
356, 8, 1594653763146, 1594653763154
357, 17, 1594653763154, 1594653763171
358, 21, 1594653763171, 1594653763192
359, 14, 1594653763192, 1594653763206
360, 10, 1594653763206, 1594653763216
361, 8, 1594653763216, 1594653763224
362, 8, 1594653763224, 1594653763232
363, 8, 1594653763232, 1594653763240
364, 16, 1594653763240, 1594653763256
365, 8, 1594653763256, 1594653763264
366, 13, 1594653763264, 1594653763277
367, 8, 1594653763277, 1594653763285
368, 9, 1594653763285, 1594653763294
369, 8, 1594653763294, 1594653763302
370, 16, 1594653763302, 1594653763318
371, 8, 1594653763318, 1594653763326
372, 8, 1594653763326, 1594653763334
373, 9, 1594653763334, 1594653763343
374, 8, 1594653763343, 1594653763351
375, 8, 1594653763351, 1594653763359
376, 9, 1594653763359, 1594653763368
377, 18, 1594653763368, 1594653763386
378, 8, 1594653763386, 1594653763394
379, 8, 1594653763394, 1594653763402
380, 14, 1594653763402, 1594653763416
381, 10, 1594653763416, 1594653763426
382, 11, 1594653763426, 1594653763437
383, 36, 1594653763437, 1594653763473
384, 18, 1594653763473, 1594653763491
385, 13, 1594653763491, 1594653763504
386, 8, 1594653763504, 1594653763512
387, 8, 1594653763512, 1594653763520
388, 8, 1594653763520, 1594653763528
389, 9, 1594653763528, 1594653763537
390, 8, 1594653763537, 1594653763545
391, 16, 1594653763545, 1594653763561
392, 8, 1594653763561, 1594653763569
393, 9, 1594653763569, 1594653763578
394, 12, 1594653763578, 1594653763590
395, 10, 1594653763590, 1594653763600
396, 8, 1594653763600, 1594653763608
397, 16, 1594653763608, 1594653763624
398, 9, 1594653763624, 1594653763633
399, 12, 1594653763633, 1594653763645
400, 8, 1594653763645, 1594653763653
401, 8, 1594653763653, 1594653763661
402, 8, 1594653763661, 1594653763669
403, 7, 1594653763669, 1594653763676
404, 16, 1594653763676, 1594653763692
405, 8, 1594653763692, 1594653763700
406, 8, 1594653763700, 1594653763708
407, 9, 1594653763708, 1594653763717
408, 8, 1594653763717, 1594653763725
409, 8, 1594653763725, 1594653763733
410, 16, 1594653763733, 1594653763749
411, 8, 1594653763749, 1594653763757
412, 8, 1594653763757, 1594653763765
413, 8, 1594653763765, 1594653763773
414, 8, 1594653763773, 1594653763781
415, 8, 1594653763781, 1594653763789
416, 9, 1594653763789, 1594653763798
417, 18, 1594653763798, 1594653763816
418, 8, 1594653763816, 1594653763824
419, 10, 1594653763824, 1594653763834
420, 14, 1594653763834, 1594653763848
421, 18, 1594653763848, 1594653763866
422, 17, 1594653763866, 1594653763883
423, 8, 1594653763883, 1594653763891
424, 8, 1594653763891, 1594653763899
425, 9, 1594653763899, 1594653763908
426, 8, 1594653763908, 1594653763916
427, 8, 1594653763916, 1594653763924
428, 8, 1594653763924, 1594653763932
429, 8, 1594653763932, 1594653763940
430, 17, 1594653763940, 1594653763957
431, 8, 1594653763957, 1594653763965
432, 8, 1594653763965, 1594653763973
433, 8, 1594653763973, 1594653763981
434, 8, 1594653763981, 1594653763989
435, 9, 1594653763989, 1594653763998
436, 16, 1594653763998, 1594653764014
437, 8, 1594653764014, 1594653764022
438, 8, 1594653764022, 1594653764030
439, 8, 1594653764030, 1594653764038
440, 8, 1594653764038, 1594653764046
441, 8, 1594653764046, 1594653764054
442, 7, 1594653764054, 1594653764061
443, 17, 1594653764061, 1594653764078
444, 8, 1594653764078, 1594653764086
445, 8, 1594653764086, 1594653764094
446, 10, 1594653764094, 1594653764104
447, 17, 1594653764104, 1594653764121
448, 16, 1594653764121, 1594653764137
449, 9, 1594653764137, 1594653764146
450, 8, 1594653764146, 1594653764154
451, 9, 1594653764154, 1594653764163
452, 8, 1594653764163, 1594653764171
453, 9, 1594653764171, 1594653764180
454, 8, 1594653764180, 1594653764188
455, 8, 1594653764188, 1594653764196
456, 16, 1594653764196, 1594653764212
457, 8, 1594653764212, 1594653764220
458, 9, 1594653764220, 1594653764229
459, 9, 1594653764229, 1594653764238
460, 9, 1594653764238, 1594653764247
461, 8, 1594653764247, 1594653764255
462, 17, 1594653764255, 1594653764272
463, 9, 1594653764272, 1594653764281
